10,12,23,31,29,52,35,15,2
12,31,26,31,29,35,2,14,70
9,39,25,24,18,29,15,14,23
35,12,25,47,32,35,47,13,23
23,23,23,27,29,35,16,4,23
2,33,26,12,12,35,16,6,12
35,33,25,27,32,12,23,14,47
23,12,27,23,47,29,35,35,17
19,12,26,26,24,24,52,24,20
7,12,26,8,29,48,35,2,35
23,24,23,40,20,60,54,12,47
23,24,27,58,24,20,38,47,18
18,52,24,23,38,47,40,8,47
7,32,23,35,24,47,14,12,47
23,35,25,24,47,46,58,14,47
8,30,47,23,18,24,29,23,24
23,24,23,35,31,31,14,2,2
12,24,16,12,24,24,18,1,12
8,47,23,7,28,44,47,16,23
2,12,24,14,29,24,12,12,24
12,28,25,22,35,46,24,13,27
12,12,23,15,24,37,26,12,23
35,35,25,2,6,38,25,12,27
16,18,22,13,22,29,22,12,47
15,24,24,47,22,28,18,12,21
25,18,22,14,20,25,18,12,22
23,18,22,14,20,24,18,12,23
23,19,24,12,12,12,23,12,23
27,23,26,11,21,23,18,14,21
25,18,24,10,21,26,18,13,21
13,18,21,12,21,24,18,14,2
25,18,24,13,20,22,18,15,18
25,18,22,10,21,26,19,14,19
26,18,22,10,22,22,18,14,19
30,18,22,8,20,22,16,14,18
23,18,23,11,21,25,19,14,18
10,18,20,11,20,21,19,15,20
25,17,21,15,19,24,16,18,23
26,17,20,10,21,22,19,16,16
25,19,23,10,20,26,16,17,24
23,19,18,12,21,21,17,13,16
25,19,21,7,20,24,20,14,21
14,18,25,10,20,18,18,18,22
28,21,23,9,19,22,21,16,20
23,19,23,6,19,20,22,19,22
25,20,19,15,22,22,16,19,14
25,23,16,11,18,22,20,20,23
23,21,23,11,22,22,23,17,23
24,22,23,12,20,23,70,12,1
25,30,25,35,22,30,28,8,29
12,23,24,18,22,25,23,18,3
25,23,27,18,22,28,24,14,32
24,20,26,17,20,12,17,15,31
27,23,25,12,23,21,24,12,20
24,35,22,47,23,24,21,18,23
21,32,24,36,20,24,8,12,35
12,24,26,29,12,35,14,39,47
1,24,22,47,35,56,39,43,35
16,20,23,24,24,76,20,23,23
1,18,24,26,24,50,34,29,58
6,58,24,64,24,31,38,14,35
4,21,26,46,31,64,42,44,6
3,28,47,52,24,57,42,23,6
2,35,23,18,58,60,26,12,7
16,24,23,16,31,48,16,2,7
3,42,24,34,23,70,22,1,14
8,20,23,64,94,65,18,24,7
19,24,23,2,47,44,22,23,17
16,20,24,14,47,52,44,2,29
5,24,24,26,47,58,41,14,18
17,24,24,25,29,66,6,12,9
6,46,26,70,35,56,56,2,9
6,41,24,24,24,90,22,14,3
14,35,25,8,24,45,47,13,3
2,20,26,20,24,70,28,6,78
23,33,27,8,47,39,6,6,7
1,24,25,2,24,70,39,12,47
13,34,12,4,41,70,52,35,9
18,24,22,2,24,62,32,13,8
23,49,24,22,39,61,52,12,5
4,27,23,28,49,54,60,12,10
3,90,25,14,47,90,52,14,5
1,61,35,40,20,54,41,15,6
3,26,23,51,21,67,32,23,14
16,23,27,31,14,64,47,23,39
18,30,25,2,28,38,58,12,23
1,47,23,58,29,26,24,12,94
1,30,23,28,35,63,35,14,8
3,35,23,24,24,51,4,1,14
1,18,24,18,18,63,22,2,15
13,35,23,9,29,24,47,8,23
28,35,24,47,18,76,52,14,12
3,16,23,30,24,61,40,1,7
2,24,24,70,24,41,94,23,35
23,29,23,2,31,58,56,8,7
2,44,24,52,44,94,11,23,58
31,58,24,39,38,64,36,46,35
2,20,47,12,35,54,30,2,6
23,35,25,35,45,62,40,14,7
2,22,23,6,39,74,74,20,3
2,47,23,4,18,70,20,13,4
31,24,26,29,24,52,70,6,8
13,35,25,47,35,54,12,12,10
12,47,27,36,47,94,52,18,4
3,29,23,82,29,64,31,9,4
1,21,23,38,31,51,46,6,17
16,24,24,26,24,50,58,6,5
1,24,23,41,31,54,52,9,21
2,24,23,30,20,64,38,24,4
23,31,23,26,35,43,14,14,29
13,20,47,38,20,70,56,5,70
2,12,24,24,21,54,47,14,3
35,24,25,58,24,51,35,35,8
3,41,24,28,50,52,41,12,7
4,51,24,76,28,24,52,14,3
12,30,24,25,29,50,24,12,3
16,12,25,22,58,24,35,3,31
19,24,23,14,24,58,26,23,3
12,12,23,14,24,52,27,12,10
16,24,22,12,22,29,22,12,23
15,18,24,13,22,28,18,13,21
25,4,22,4,20,24,18,12,22
27,18,22,14,20,24,18,12,23
27,19,24,12,24,29,23,14,23
27,18,26,11,21,23,18,14,21
25,18,24,10,21,26,18,13,21
13,18,21,12,21,24,18,14,18
25,18,24,13,20,22,18,15,18
23,18,22,10,21,26,19,14,19
26,18,22,10,22,22,18,14,19
30,18,22,8,20,22,16,14,18
23,18,23,11,21,25,19,14,18
10,18,20,11,20,21,19,15,20
25,17,21,15,19,24,16,18,26
26,17,20,10,21,22,19,16,16
25,19,23,10,20,26,16,17,24
23,19,18,12,21,23,17,13,16
25,19,21,7,20,24,20,14,21
14,18,25,10,20,18,18,18,22
28,21,23,9,19,22,21,16,20
25,23,23,23,19,20,22,19,22
23,20,19,15,22,22,16,19,14
25,23,16,11,18,22,20,23,23
23,21,23,11,22,22,12,17,23
24,22,22,12,20,46,35,24,23
23,30,25,24,22,12,28,18,29
25,23,24,18,22,25,24,18,23
25,47,27,24,12,28,24,14,32
24,12,26,17,20,24,12,15,23
27,19,25,19,23,21,19,16,20
24,24,22,8,23,23,21,12,26
21,35,23,58,20,29,23,12,35
2,24,26,29,12,47,28,12,23
1,24,22,58,35,44,50,26,23
20,38,35,20,58,88,47,29,39
9,24,24,50,24,70,54,20,47
12,24,24,62,31,47,47,26,47
2,20,26,27,35,60,54,18,5
4,45,23,47,54,63,38,6,5
15,24,23,40,40,64,23,2,29
1,31,23,24,29,40,50,16,4
3,18,23,37,35,64,40,23,4
23,18,23,26,18,58,40,12,7
11,24,24,41,24,54,50,46,31
20,24,24,48,29,47,5,20,41
2,35,24,62,46,52,32,12,6
23,24,24,10,16,60,15,1,7
1,18,26,50,29,64,54,12,42
2,70,24,42,38,58,36,18,10
3,41,25,35,19,48,28,1,4
16,32,5,24,47,49,34,14,7
2,39,27,26,52,58,46,6,7
39,20,25,18,6,62,64,2,4
20,20,28,40,58,70,41,3,42
1,24,22,46,29,58,48,6,10
4,24,24,18,42,52,82,6,8
1,54,23,26,21,80,30,9,10
4,44,25,22,24,52,24,2,6
1,24,23,24,51,76,24,15,9
17,49,24,8,18,52,51,16,5
9,41,27,2,47,62,27,9,58
2,35,25,38,35,67,44,2,4
10,26,23,28,24,50,34,14,47
16,24,26,24,27,58,58,14,33
28,40,47,24,24,76,22,2,13
11,12,24,27,47,52,26,19,4
1,54,23,24,24,51,33,13,9
5,47,24,3,16,66,6,13,5
2,47,25,3,16,54,16,24,29
3,29,24,24,47,66,26,2,94
23,24,23,24,24,46,79,3,35
2,35,24,10,58,72,34,8,47
16,24,24,59,47,54,47,14,9
14,35,23,24,12,58,56,12,7
4,35,23,70,64,70,51,14,6
1,32,25,2,12,56,78,2,7
3,24,16,27,18,52,43,13,6
2,24,26,25,41,68,46,8,6
2,26,25,47,21,70,7,16,35
2,24,27,24,24,58,28,12,8
17,14,23,4,24,64,44,13,26
8,29,23,14,39,54,25,1,3
3,24,24,29,14,52,4,41,4
3,24,27,3,21,48,62,28,7
1,44,24,24,24,58,47,12,58
2,24,12,25,24,64,47,12,9
2,29,25,24,40,60,26,2,16
1,24,24,1,29,28,56,24,47
2,24,23,26,35,47,26,24,4
23,12,24,47,35,78,35,2,58
1,52,24,47,24,20,24,14,2
23,52,24,70,58,52,35,12,23
23,35,47,22,24,24,24,13,23
18,22,26,3,24,47,29,2,25
18,21,25,14,24,47,24,12,27
16,12,22,23,24,18,12,13,23
15,18,24,13,22,28,18,13,21
25,18,47,14,20,25,18,12,23
27,18,23,14,20,24,18,12,23
27,19,24,12,24,29,23,14,23
27,12,26,11,21,23,18,14,21
25,18,24,10,21,26,18,13,21
13,18,21,12,21,24,18,14,18
25,18,24,13,20,22,18,15,18
25,18,22,3,12,26,19,14,19
26,18,22,10,22,22,18,1,19
30,18,22,3,20,22,16,14,18
23,18,23,11,21,25,19,14,18
16,8,20,11,12,21,19,15,20
25,17,21,15,19,24,16,18,26
26,17,20,1,21,22,19,16,16
25,19,23,1,20,26,16,17,24
23,19,18,3,21,21,17,13,16
25,19,21,7,20,24,20,14,21
14,18,25,1,20,18,18,18,22
28,21,23,9,19,22,23,16,20
25,19,23,6,19,20,22,19,22
16,20,19,15,22,22,16,19,14
25,23,16,11,18,22,20,20,23
23,21,23,11,22,12,12,17,23
24,22,22,15,20,35,70,23,21
25,30,25,1,22,12,12,22,29
25,12,24,12,22,12,12,18,23
25,12,27,18,23,28,24,14,32
24,35,26,17,20,12,17,15,23
27,12,25,14,23,21,2,35,20
24,46,22,48,23,24,12,12,26
21,24,24,2,20,58,43,35,70
12,24,26,29,26,24,16,35,7
3,12,22,47,20,54,64,31,4
23,29,47,52,24,86,54,35,39
2,24,24,35,47,26,43,25,47
23,20,23,6,18,58,49,26,39
12,56,23,26,35,70,25,23,6
12,26,23,44,35,62,30,29,12
2,20,25,7,24,52,52,2,9
29,35,23,38,12,39,22,16,14
2,24,24,12,35,54,18,8,10
18,32,23,31,16,66,42,12,14
3,44,24,5,40,64,49,2,9
20,24,24,10,47,62,16,23,15
18,35,24,24,24,56,24,1,5
20,43,24,14,56,64,47,12,12
29,82,26,2,12,54,62,24,7
2,12,24,28,12,18,16,12,11
18,24,23,10,46,67,26,3,4
13,24,26,12,33,43,29,13,6
12,24,27,3,29,47,47,2,9
20,22,23,36,26,89,58,1,37
2,24,23,2,18,58,20,15,47
1,47,22,4,35,74,38,12,6
2,37,8,29,24,82,47,12,31
2,40,23,54,32,51,44,12,7
1,43,31,46,47,60,58,14,47
3,29,23,12,24,52,21,20,2
15,56,24,31,39,62,15,2,4
3,16,27,6,18,66,64,29,8
16,24,25,26,24,74,35,37,13
23,24,27,26,41,80,34,18,6
10,29,23,13,12,47,20,12,6
10,24,23,14,35,56,20,1,5
5,29,24,25,18,52,28,12,5
9,35,26,36,29,64,34,23,7
6,20,24,20,52,62,50,12,47
1,43,23,13,24,62,22,25,8
5,31,24,18,24,66,31,18,7
2,52,26,12,20,47,25,12,7
20,18,23,12,47,74,51,2,5
4,24,24,86,24,58,30,12,5
2,24,26,15,35,63,38,18,5
1,31,25,2,20,52,34,23,6
1,24,23,38,31,67,38,1,7
1,18,24,24,46,78,46,23,7
11,51,26,35,24,29,3,12,12
3,24,12,54,35,50,34,24,23
2,32,23,8,28,25,23,14,27
3,41,23,14,50,54,34,1,7
2,35,26,58,35,70,38,12,4
1,28,24,34,24,58,24,52,29
1,54,27,32,35,64,56,23,31
10,31,24,27,44,56,29,18,11
1,50,23,10,24,56,20,2,29
2,29,25,6,47,70,28,10,6
3,58,24,12,35,26,47,14,23
1,24,25,24,24,45,18,12,5
1,24,24,24,23,47,50,20,8
1,29,24,35,24,28,24,14,23
2,30,23,25,12,52,28,12,8
16,12,23,12,28,64,51,13,47
14,12,26,15,24,35,26,12,25
18,24,25,14,24,38,12,12,23
16,18,22,24,22,29,12,12,23
15,12,24,12,47,24,18,13,21
25,18,22,14,20,25,18,12,2
27,18,22,14,20,12,18,12,23
27,19,24,12,24,29,24,14,23
27,18,26,11,21,12,35,12,21
25,18,24,10,21,26,18,13,21
13,18,21,12,21,24,18,14,18
25,18,24,13,20,22,18,15,18
23,18,22,10,21,26,19,14,19
26,18,22,10,22,22,18,14,19
30,18,22,1,20,22,16,14,18
23,18,23,7,21,23,19,14,18
10,18,20,3,20,21,19,15,20
23,17,21,2,19,24,16,18,26
23,17,20,2,21,22,19,16,16
25,19,23,10,20,26,16,17,24
23,19,18,12,21,21,17,13,16
25,19,21,7,23,24,23,14,21
14,18,25,10,20,18,18,18,22
28,21,23,9,19,22,21,16,20
25,19,23,3,19,20,22,19,22
23,20,19,15,22,22,16,19,14
25,23,16,11,18,22,20,20,23
23,21,23,11,22,22,20,17,23
24,22,22,12,20,47,24,20,21
25,30,25,7,22,30,12,35,29
25,23,24,4,22,23,24,18,23
25,52,27,24,23,28,24,14,32
24,20,26,24,20,24,12,15,31
27,19,25,19,23,21,35,23,20
24,24,22,48,23,23,3,35,26
21,41,9,3,20,35,18,12,6
2,24,26,12,26,41,35,12,47
1,35,22,18,18,49,42,31,70
9,27,18,26,47,29,42,23,5
1,29,23,8,52,50,40,7,4
16,18,23,23,31,90,4,4,31
10,22,23,8,24,56,34,18,15
4,24,23,36,47,58,32,23,9
18,22,25,36,51,52,20,23,23
20,32,23,45,35,54,22,24,8
13,20,24,8,44,50,27,2,5
16,24,23,1,35,61,35,24,23
1,24,24,14,24,52,39,12,11
16,18,24,3,12,58,26,14,33
9,35,24,31,24,88,54,2,19
4,21,24,4,24,54,58,1,8
2,70,26,35,38,62,46,2,8
23,31,24,26,12,54,14,14,7
17,24,23,32,40,40,60,9,8
3,31,1,52,37,51,20,4,12
1,35,23,2,29,64,38,23,14
10,20,23,2,24,24,24,2,31
23,20,23,28,16,22,30,15,3
2,40,22,70,24,52,40,20,8
5,35,24,24,47,52,62,18,3
7,20,28,16,28,82,5,4,6
10,47,25,28,24,56,40,6,15
1,20,26,6,47,70,24,35,3
5,41,24,38,16,76,28,41,29
5,20,27,21,24,76,2,8,47
1,24,25,24,29,62,26,23,5
12,46,27,35,47,70,46,12,9
4,35,23,14,16,52,64,18,7
2,43,23,36,24,60,45,24,7
4,40,23,2,27,62,29,12,3
1,43,47,36,12,55,3,12,39
1,52,24,3,35,67,6,5,3
1,16,23,25,47,28,35,6,47
4,24,24,60,24,50,40,2,20
1,12,47,18,20,86,24,2,5
5,24,24,43,47,57,52,4,9
2,28,24,38,24,64,28,18,6
2,29,23,35,32,72,22,27,4
2,22,35,38,24,54,45,12,3
23,41,25,6,47,47,38,1,11
12,21,24,58,24,50,74,23,6
13,45,26,6,47,86,28,23,4
18,35,25,46,29,20,46,18,6
4,18,27,2,14,56,61,12,11
3,39,12,50,29,21,11,4,6
23,18,23,43,29,88,52,15,33
3,35,23,24,47,59,48,1,31
2,24,27,29,35,47,58,14,6
12,18,24,12,24,60,38,47,9
11,29,23,18,35,70,31,2,5
1,52,25,12,24,67,44,12,4
1,18,24,1,58,76,67,14,70
2,29,16,4,43,62,18,12,53
16,24,24,2,24,51,66,23,35
6,35,23,24,28,24,35,14,23
1,12,24,25,52,41,2,2,16
12,28,47,22,28,58,27,13,5
1,36,23,28,24,58,8,24,31
23,21,25,14,12,58,3,1,70
23,12,22,13,22,46,35,13,23
23,12,24,13,22,28,18,4,23
25,18,22,14,20,24,12,12,22
27,18,22,2,20,24,18,12,23
23,19,24,12,12,47,35,14,23
27,18,26,1,21,12,18,14,21
25,18,24,10,21,26,18,13,21
23,18,21,12,21,24,18,14,18
25,18,24,13,20,22,18,15,18
25,18,22,10,21,26,19,14,19
26,18,22,10,22,22,18,14,19
30,18,22,1,20,22,16,14,18
23,18,23,11,21,25,23,14,18
10,18,20,23,20,21,19,15,20
25,17,21,15,19,24,16,18,26
26,17,20,10,21,22,19,16,16
25,19,23,2,20,26,16,17,24
23,19,18,1,21,21,17,13,16
25,19,21,2,20,23,20,14,21
14,18,25,3,20,18,18,18,22
28,21,23,1,19,22,21,16,20
25,19,23,1,19,20,22,19,22
9,20,19,15,22,22,16,19,14
25,23,16,11,18,22,23,20,23
23,21,23,11,22,22,20,17,23
23,22,22,12,20,24,41,23,21
25,12,25,1,22,30,28,12,29
25,23,24,23,22,25,24,18,23
25,24,27,18,22,58,18,14,32
24,24,26,12,35,24,35,15,4
27,35,25,37,23,21,19,29,20
24,47,22,28,23,24,35,18,26
21,47,1,36,20,24,6,12,47
16,41,26,24,26,70,41,35,58
12,39,23,36,24,60,24,39,47
13,35,23,24,24,86,23,23,19
23,47,24,3,70,62,20,35,11
16,35,23,82,31,70,24,27,70
3,35,26,37,47,62,12,16,16
3,26,24,48,29,56,42,8,19
2,24,25,31,35,76,16,35,12
4,21,23,70,31,38,31,16,4
15,35,24,22,18,52,49,9,12
4,20,23,44,16,52,41,1,3
1,35,23,28,47,76,44,16,4
12,18,24,56,29,52,13,6,21
2,20,24,10,20,47,49,19,47
17,32,2,29,47,54,45,2,12
3,28,26,18,58,78,32,2,6
8,24,24,35,24,52,58,14,4
18,20,47,4,24,50,10,18,3
2,40,12,12,44,64,28,6,11
20,40,23,4,24,56,50,12,6
1,35,12,27,51,64,24,35,42
13,31,28,26,33,57,33,15,18
9,31,22,24,32,57,37,13,16
11,33,24,30,32,59,39,14,20
11,35,28,28,32,57,36,14,19
10,35,25,30,32,62,36,15,20
4,70,26,47,32,24,32,47,20
3,35,24,36,58,53,28,6,4
13,24,27,24,24,74,62,14,5
14,24,25,46,35,39,29,47,23
18,29,27,8,47,64,60,2,8
23,35,23,24,24,64,11,16,21
18,37,23,4,47,42,37,12,70
23,105,24,3,94,31,22,4,10
23,18,26,8,46,74,41,14,22
20,32,23,43,12,47,24,23,6
23,12,23,41,24,58,40,12,9
10,24,12,25,18,24,70,12,7
18,24,23,35,35,40,24,12,5
23,24,23,52,23,70,15,18,5
17,37,24,36,27,58,47,29,8
5,32,26,43,35,52,22,14,5
23,70,25,38,24,58,40,6,8
13,20,25,16,24,76,26,2,5
33,20,24,34,47,76,41,2,37
20,50,26,22,58,45,38,2,35
12,43,23,26,35,74,70,12,13
9,20,23,26,31,76,33,7,8
4,20,26,6,33,47,49,13,6
6,24,47,44,20,66,56,2,4
2,47,24,14,20,86,70,2,47
9,33,27,2,35,52,32,14,6
17,14,24,35,47,54,39,14,8
2,70,23,24,70,41,35,12,3
12,16,25,8,24,52,35,24,5
2,18,24,6,44,59,44,4,3
3,27,25,58,35,41,2,35,23
1,18,23,23,24,18,12,14,70
2,27,24,58,35,24,24,14,16
23,82,24,36,54,26,35,12,24
12,28,25,22,18,28,52,12,23
2,22,23,15,35,58,26,8,47
1,21,25,14,12,64,18,12,70
16,35,22,13,22,35,12,17,23
16,18,23,13,18,24,23,12,21
25,12,22,14,20,25,18,12,22
27,18,22,14,20,43,30,12,29
27,12,24,12,24,29,58,14,23
27,18,26,2,70,18,18,14,21
3,18,24,2,21,26,18,13,21
13,18,12,2,23,24,12,14,18
25,18,24,13,20,22,18,15,18
23,18,22,10,21,24,12,14,19
26,18,22,10,23,22,18,23,19
23,18,22,23,20,22,16,14,18
23,18,23,11,21,23,35,14,1
10,18,20,10,20,24,24,15,20
25,12,21,47,19,12,12,23,47
26,17,20,24,21,22,19,16,16
25,19,23,25,20,26,16,12,24
23,19,18,5,21,21,17,12,16
25,19,21,14,20,24,20,2,21
1,18,25,1,20,18,18,18,22
28,21,23,9,23,12,21,16,20
25,19,23,2,19,20,22,19,22
25,23,19,15,12,22,16,12,14
23,23,16,11,18,22,20,20,23
23,21,23,11,22,12,12,17,23
24,22,22,12,20,31,29,20,21
25,30,25,24,22,30,28,22,29
23,23,23,18,22,35,35,18,23
12,24,23,12,12,28,12,23,32
24,12,26,17,20,24,41,15,23
27,19,25,19,23,21,35,24,20
24,29,22,12,23,23,24,18,26
21,32,24,36,20,29,12,18,35
18,23,23,29,26,41,4,12,23
11,27,22,32,39,12,12,12,26
3,29,26,6,23,18,24,1,24
12,26,24,1,33,53,33,22,35
12,12,24,36,31,56,24,24,23
12,24,26,58,31,57,12,12,20
1,36,23,12,33,35,24,6,6
12,35,25,1,24,18,35,47,12
23,12,23,14,31,58,44,18,47
4,52,23,52,29,47,24,7,2
1,35,23,26,31,70,14,41,47
1,18,23,6,70,52,31,18,8
16,35,24,41,23,70,24,13,5
2,12,24,24,47,39,20,29,17
23,58,23,8,29,54,6,10,6
12,29,26,30,24,60,54,1,5
12,28,24,35,24,76,43,24,5
12,35,25,40,47,35,24,12,47
1,12,23,28,35,51,26,14,6
1,24,27,54,29,66,47,20,6
41,35,47,27,40,56,66,34,15
1,35,28,26,35,64,52,18,6
23,16,22,36,24,52,45,14,13
23,29,23,30,35,86,60,12,35
2,24,28,52,35,52,44,8,8
23,29,23,24,24,70,29,15,41
1,35,26,24,40,76,44,27,18
8,18,23,36,18,58,35,15,70
18,24,27,2,18,74,24,14,4
1,12,25,27,35,58,35,12,7
6,18,27,13,35,46,29,15,24
1,12,23,28,30,82,29,14,23
47,32,28,24,30,70,2,12,2
9,18,24,25,28,24,24,15,23
6,24,26,35,12,24,12,2,6
1,35,24,35,24,58,18,6,25
16,24,25,29,29,106,58,12,47
2,12,23,1,47,29,35,12,23
4,12,12,29,35,54,20,6,5
12,47,24,30,66,64,47,3,5
1,24,24,31,35,47,24,1,3
2,16,23,18,24,58,30,12,16
3,24,25,5,29,47,35,1,8
18,46,25,30,24,82,20,12,10
5,16,24,58,18,41,35,13,4
6,35,23,40,29,26,41,20,3
2,33,25,27,32,51,28,12,58
3,35,27,58,23,41,35,13,47
2,12,26,12,35,28,6,15,47
2,31,26,26,12,62,40,12,4
1,35,24,2,47,32,40,12,5
1,18,23,35,27,47,24,14,4
1,31,23,5,29,51,41,12,35
12,31,23,19,40,52,20,14,9
2,29,23,24,18,70,31,14,70
16,12,24,10,29,54,26,2,5
9,24,25,26,29,24,23,6,47
6,24,24,24,12,35,24,14,23
1,46,24,2,28,29,24,14,47
16,24,24,12,18,35,31,12,24
12,18,23,1,24,18,27,12,23
1,22,47,15,24,35,12,23,25
12,21,23,14,24,47,14,12,23
1,24,22,1,6,29,22,6,23
15,23,23,12,22,28,18,13,21
25,18,22,14,20,25,18,12,22
27,18,22,14,23,24,24,12,23
23,19,24,12,24,29,23,14,23
27,18,26,11,12,23,18,12,21
23,18,24,10,21,26,18,13,21
1,18,21,12,18,35,18,14,23
23,24,24,12,20,23,23,15,18
25,12,22,10,21,26,19,14,19
26,18,22,10,29,35,18,14,19
30,18,22,8,20,12,23,14,18
23,12,23,11,21,25,19,14,18
1,18,23,6,20,24,18,12,20
47,17,21,15,19,24,16,18,26
23,17,20,12,21,22,19,12,16
25,19,23,12,20,26,16,17,24
23,19,18,12,21,21,17,13,8
18,19,21,7,12,24,12,23,21
14,18,25,10,20,18,18,18,22
28,21,23,9,19,22,21,16,20
25,19,23,6,19,20,22,19,22
25,20,19,15,22,22,16,19,14
25,23,16,11,18,23,20,20,23
23,21,23,11,22,22,20,17,23
24,22,22,12,20,31,23,20,21
25,30,25,24,22,70,70,22,29
25,12,24,18,12,35,70,18,12
25,24,27,18,12,28,23,3,32
24,12,26,23,20,12,17,15,31
27,19,25,19,23,21,19,16,20
24,29,22,35,23,24,23,12,26
21,32,24,36,20,24,35,18,35
18,24,23,23,26,41,27,12,31
11,12,22,32,39,51,29,25,26
9,29,26,36,37,55,28,24,24
12,26,24,39,33,53,33,22,28
1,12,24,36,23,24,24,24,24
12,12,26,24,31,24,24,18,20
2,18,24,12,12,55,12,20,14
12,47,25,12,32,12,31,14,17
11,41,23,41,12,50,4,29,17
12,24,24,24,29,24,24,15,23
11,31,23,31,12,35,29,23,47
1,18,24,46,31,12,12,16,17
47,30,23,24,29,24,16,12,23
1,18,23,35,32,47,20,12,8
12,18,24,2,24,8,27,12,15
12,32,26,12,32,24,35,27,23
23,24,24,24,23,46,54,52,23
23,30,25,12,35,70,6,7,3
2,70,26,28,35,48,39,12,11
23,47,23,47,12,24,24,35,23
1,47,25,40,35,70,35,23,47
2,20,28,47,33,94,52,15,10
9,70,22,13,24,46,26,23,7
11,24,24,24,24,58,60,12,47
2,58,23,14,35,86,28,10,35
2,18,25,12,24,62,18,16,16
7,35,26,35,35,46,35,15,23
16,38,24,24,30,24,43,2,47
9,35,47,24,24,76,20,14,25
9,24,25,35,24,29,20,47,47
23,24,27,35,30,55,3,12,24
1,47,23,35,23,24,12,1,23
11,35,28,6,30,47,24,12,4
1,32,24,12,28,46,58,8,23
10,32,26,2,23,12,34,12,22
18,12,24,14,30,47,35,8,25
11,12,23,29,47,24,24,12,47
1,31,24,12,29,52,35,14,3
12,47,26,35,35,24,12,14,23
23,35,24,58,23,29,64,36,3
23,31,24,12,29,52,26,35,23
6,31,26,1,31,47,33,12,23
9,32,25,23,47,35,7,12,16
4,12,23,27,32,35,47,13,20
11,24,24,27,43,31,16,23,19
2,24,26,35,32,58,46,6,70
16,12,25,27,29,28,4,14,2
10,12,27,27,46,82,27,12,70
2,12,26,26,24,82,35,13,5
35,31,26,18,28,44,31,24,4
4,24,24,24,12,74,54,12,47
35,29,27,70,58,35,46,2,47
23,24,23,18,33,35,52,12,35
1,32,23,25,31,24,23,14,18
10,58,25,12,12,47,2,14,21
6,30,23,25,18,24,12,24,24
12,27,25,35,40,28,24,5,23
1,12,12,12,28,18,35,14,12
8,28,23,24,24,47,24,14,27
3,70,24,12,12,24,12,12,24
14,28,25,22,35,31,76,13,27
12,12,23,2,24,46,24,12,25
23,21,25,12,8,24,24,18,27
16,12,23,13,24,29,2,13,47
15,12,23,13,12,28,18,13,21
23,18,22,14,20,25,18,12,22
27,18,22,12,20,24,18,12,23
27,19,24,12,24,29,23,14,23
23,18,26,11,21,23,18,14,21
25,18,24,10,21,26,18,13,21
23,18,21,12,21,24,18,14,18
25,18,24,13,23,23,18,15,18
25,18,22,10,21,26,19,14,19
26,18,22,10,22,22,18,14,19
30,18,22,8,20,22,16,14,18
23,18,23,11,21,25,19,14,18
10,18,23,11,20,47,23,15,20
25,17,21,15,19,24,16,18,26
26,17,20,10,21,12,19,16,2
25,19,23,10,20,26,16,17,24
23,19,18,12,21,21,17,13,16
25,19,21,7,20,12,12,14,21
14,18,25,10,20,18,18,18,22
28,21,23,9,19,22,21,16,20
23,19,23,6,19,20,22,19,22
23,23,19,15,22,22,16,19,14
25,23,16,11,18,22,20,20,23
23,21,23,11,22,22,20,17,23
24,22,22,12,20,24,47,20,21
25,30,25,18,23,46,35,18,23
25,12,24,24,12,18,18,18,23
25,12,27,18,12,28,24,2,32
24,20,26,12,20,24,17,12,31
27,19,25,19,23,21,24,16,23
24,29,22,35,23,24,21,18,26
21,18,24,58,20,24,47,23,35
70,35,26,35,26,39,54,47,4
4,18,22,47,20,79,28,31,23
2,18,23,58,35,52,18,35,58
1,24,24,32,46,74,62,16,47
1,44,24,28,20,60,72,27,9
3,22,23,2,35,63,38,49,16
2,58,23,47,24,60,44,29,11
2,76,25,40,39,26,39,4,5
20,35,23,28,35,43,24,35,33
13,42,24,22,29,67,56,2,23
12,24,23,24,14,50,32,13,13
29,20,23,64,14,41,22,16,41
20,38,24,9,20,53,56,2,8
3,18,24,50,35,63,50,2,15
4,39,8,22,24,54,42,13,3
1,41,26,38,24,52,6,32,12
14,26,23,31,24,60,28,16,27
20,18,25,2,35,56,64,23,5
3,45,26,12,31,60,28,1,9
17,24,23,16,58,44,58,12,3
1,35,25,12,28,78,52,2,35
16,32,28,14,24,21,41,2,4
12,24,22,47,35,52,32,12,5
1,24,24,4,49,50,30,8,3
4,21,28,5,18,66,6,12,33
13,41,23,19,32,56,10,12,10
1,29,26,9,35,51,49,4,17
3,24,23,20,20,64,70,8,7
12,58,27,35,24,39,41,12,35
10,39,18,43,56,56,51,36,10
2,24,27,29,47,35,4,2,23
5,35,35,29,30,50,47,25,16
16,24,23,31,24,32,2,15,2
5,22,24,14,24,54,33,15,41
3,52,23,50,23,70,70,12,11
20,20,12,37,58,58,70,7,6
4,35,25,33,24,68,20,18,70
23,28,24,28,16,47,24,1,16
47,44,23,28,35,56,48,16,6
9,27,24,10,23,39,18,8,2
3,35,24,46,20,76,42,4,6
10,20,26,38,24,82,41,8,8
2,58,25,42,33,47,46,14,3
18,26,23,18,47,47,40,27,17
14,20,24,27,35,56,44,12,15
16,35,26,28,29,41,76,23,6
11,20,25,24,16,66,44,14,4
7,46,23,38,47,49,51,24,9
2,24,23,40,28,51,31,13,7
