4,58,25,7,14,24,23,12,22,33,14,18,25,10,20,18,18,18,22
2,35,24,7,16,23,39,24,47,35,28,21,23,3,19,22,21,16,20
12,38,22,21,14,23,19,12,23,3,25,19,23,2,19,20,22,19,22
4,24,25,15,16,22,39,58,16,24,16,20,19,2,22,22,16,19,14
14,28,23,17,17,24,23,29,20,6,23,23,16,11,18,22,20,20,23
9,20,25,17,15,23,31,43,22,20,23,21,23,11,22,22,20,17,23
12,58,25,3,18,23,20,29,26,24,47,22,22,12,20,70,70,6,21
23,45,27,17,23,31,14,52,25,35,25,30,25,24,22,30,12,24,29
21,53,26,24,20,23,37,29,16,35,25,23,24,18,22,25,24,18,23
2,47,20,27,23,28,6,54,20,24,25,23,27,18,22,28,12,14,47
3,54,22,24,19,23,2,76,31,70,24,20,26,17,20,12,17,12,31
4,52,21,19,16,27,5,63,19,14,27,12,25,24,23,21,12,12,20
6,40,25,6,14,23,10,68,8,50,24,41,22,64,12,35,24,18,26
5,40,22,25,15,25,15,50,8,36,21,29,23,58,12,58,35,35,47
2,43,24,16,23,2,4,53,31,47,6,12,26,12,26,70,24,35,70
3,46,25,11,2,7,3,56,1,50,2,20,23,29,35,60,58,41,19
3,28,25,11,4,8,9,50,1,53,16,18,23,30,70,74,18,20,4
2,32,24,10,23,8,6,36,1,42,4,20,23,52,35,75,28,27,47
4,28,24,9,23,6,1,46,1,42,14,64,24,38,31,110,35,30,70
6,18,23,9,4,14,6,42,1,48,1,50,23,32,70,60,18,13,10
4,24,22,8,2,2,4,16,3,30,31,43,24,17,39,54,23,38,4
3,16,23,12,10,3,5,4,1,8,10,20,23,30,35,76,23,12,5
4,32,24,8,2,2,2,16,7,24,2,29,23,62,24,47,32,26,4
4,20,24,11,8,4,6,40,1,44,16,56,24,41,29,62,18,4,10
2,29,23,8,4,20,4,48,1,44,2,44,23,47,24,47,28,12,31
6,19,22,10,2,2,4,42,1,44,33,49,24,36,47,58,28,12,5
4,3,22,6,2,4,4,50,8,50,33,18,23,47,24,37,19,19,47
5,2,22,4,2,6,2,54,8,52,5,30,23,24,20,70,36,2,7
6,14,23,8,17,4,6,30,2,54,20,24,23,15,47,64,12,10,6
4,28,22,9,2,6,7,27,4,46,10,49,26,30,8,38,56,12,35
5,30,22,9,4,2,6,49,5,45,2,35,24,28,29,62,40,12,7
7,29,22,8,18,2,2,50,1,56,31,20,25,15,12,50,82,12,8
4,26,21,9,5,4,7,49,1,46,16,58,26,40,28,52,44,9,5
6,18,22,9,2,2,4,48,1,47,1,18,27,4,46,73,26,12,6
6,14,22,8,6,7,6,51,2,54,2,47,23,58,24,51,45,10,12
4,20,21,9,31,7,8,48,2,29,1,16,28,2,24,67,34,24,4
6,22,21,8,3,4,5,44,2,21,2,41,23,6,41,57,65,2,10
5,31,21,9,3,3,7,34,1,30,4,56,24,7,54,74,46,24,4
4,21,22,9,4,17,3,26,1,32,1,50,28,43,18,55,24,23,6
9,34,21,13,18,19,9,22,1,57,3,24,23,27,24,65,55,13,7
4,24,21,10,7,2,4,10,1,51,4,29,26,46,32,90,16,32,5
4,30,21,9,3,7,4,4,1,33,35,82,24,12,26,62,26,12,41
8,24,23,9,2,4,1,6,1,30,12,21,27,18,40,80,20,12,94
4,35,23,9,12,12,9,20,3,46,2,70,25,24,47,50,12,35,10
3,42,23,8,5,4,3,48,1,32,2,39,23,2,16,64,38,24,8
8,38,23,13,14,2,3,46,1,58,3,52,26,4,47,70,23,12,12
4,34,22,10,12,5,3,49,7,52,1,58,47,12,35,70,24,15,17
6,44,24,9,16,2,2,53,9,44,19,41,23,2,20,66,2,23,29
4,36,23,16,2,3,4,46,2,46,9,47,23,10,31,52,48,18,11
4,39,23,13,35,5,6,45,1,54,1,14,23,12,24,68,33,14,47
4,34,22,8,7,2,5,55,1,48,5,62,23,2,29,78,24,17,3
4,30,22,8,3,6,7,50,1,22,17,47,24,26,39,70,47,12,47
4,29,21,15,12,5,5,37,2,10,2,32,26,26,18,79,47,14,5
3,39,22,8,18,18,3,42,1,24,20,29,23,70,24,76,8,14,35
3,36,21,11,2,2,3,45,1,49,1,47,24,24,35,64,35,12,6
4,39,21,9,4,6,4,55,1,60,16,58,23,24,24,50,28,12,47
4,34,22,8,16,18,6,38,2,42,12,47,25,26,24,58,50,2,31
4,20,21,12,6,6,3,51,1,50,17,29,47,10,18,62,62,8,7
4,26,22,9,2,18,5,39,2,48,31,35,24,2,31,88,7,6,5
5,33,22,8,4,13,3,40,1,52,18,24,26,32,52,38,35,29,47
3,36,21,10,23,4,6,38,1,46,23,40,23,38,24,61,47,12,4
2,32,20,11,35,2,3,51,1,50,4,24,47,12,56,56,18,13,9
3,27,21,16,2,4,4,48,2,50,1,43,16,2,46,54,30,6,6
4,28,20,10,12,10,6,44,1,48,31,62,26,25,35,67,50,23,5
3,34,21,13,19,14,4,54,1,50,2,24,24,5,28,54,7,14,6
4,36,21,8,6,7,3,54,1,50,15,54,27,7,35,20,28,8,70
3,36,21,8,12,3,2,46,1,42,1,24,24,1,20,62,68,12,8
4,30,23,10,11,20,8,57,9,44,7,28,23,18,46,62,47,12,5
4,42,23,20,39,23,4,56,3,56,1,35,25,2,64,64,54,6,16
3,40,23,7,3,19,9,50,3,44,35,24,24,25,24,39,27,12,1
2,44,24,11,4,2,4,52,9,49,9,12,25,10,35,58,39,18,8
2,43,24,7,13,2,3,58,8,48,1,18,23,24,46,64,35,14,47
4,46,26,15,12,2,4,56,2,60,3,47,24,13,28,46,18,12,47
2,42,24,10,8,3,3,64,1,48,1,30,24,2,24,35,42,6,47
3,45,22,12,12,17,3,58,3,50,23,28,25,22,24,64,20,13,3
2,44,23,28,23,13,3,54,9,56,15,22,12,15,47,58,12,12,70
2,50,14,8,37,8,2,65,1,74,23,21,25,24,24,29,24,6,27
2,48,21,14,1,22,2,57,7,47,2,12,22,28,24,24,2,12,4
2,54,23,19,12,26,1,66,28,37,23,18,23,13,22,12,12,12,21
2,49,25,5,1,27,2,70,16,66,25,18,22,14,23,24,18,7,23
2,50,24,4,4,23,11,63,1,32,23,18,23,14,6,24,35,8,23
2,49,24,9,11,20,18,56,9,52,27,18,23,24,12,29,23,12,23
4,50,21,5,9,23,11,47,31,28,27,18,26,11,35,24,18,14,47
12,34,20,12,9,21,1,55,16,26,25,18,24,10,21,26,18,13,21
2,51,22,8,4,23,30,54,23,67,13,18,21,12,21,24,18,14,18
2,44,24,22,12,23,25,46,22,32,23,18,24,13,20,22,18,15,18
2,56,24,7,13,23,6,92,31,32,25,18,22,10,12,23,19,12,19
4,48,23,4,14,29,15,59,1,32,35,18,23,10,22,22,23,14,19
2,48,26,5,14,29,15,90,22,29,30,18,22,8,20,22,16,14,18
4,47,24,15,1,23,13,56,9,47,23,18,23,11,21,23,19,14,18
14,52,24,26,15,23,47,54,20,47,10,35,20,11,12,21,19,15,20
3,52,23,18,13,23,35,56,16,58,3,17,21,15,19,24,16,18,26
7,48,24,20,13,20,4,24,25,16,26,17,20,10,21,22,19,2,16
10,46,27,11,15,23,35,38,19,33,25,19,23,12,20,12,12,17,23
35,88,25,6,12,31,26,70,20,29,23,19,18,12,21,21,17,13,16
14,60,25,20,14,19,18,43,16,31,23,12,21,2,20,24,20,14,21
2,44,25,10,14,31,23,41,22,24,47,18,25,10,20,18,18,18,22
2,52,24,17,16,23,33,52,4,35,28,21,23,9,19,12,21,16,20
10,41,22,11,14,35,23,31,23,47,25,19,23,6,19,20,22,19,22
4,74,25,12,16,22,23,35,35,58,25,20,19,15,22,22,16,19,14
2,35,23,15,12,23,27,38,23,35,25,23,16,11,18,22,20,20,23
8,66,25,11,15,23,1,35,12,41,23,21,23,11,22,22,20,17,23
16,56,25,37,18,23,23,76,23,35,23,22,22,12,20,35,47,20,21
2,56,27,17,19,23,8,54,23,35,25,30,25,24,22,24,47,22,29
8,34,26,27,20,23,27,66,23,24,23,23,24,18,22,47,70,18,23
24,52,20,27,21,29,31,88,16,70,12,24,27,18,22,12,12,8,23
4,57,22,25,23,23,16,70,23,24,24,20,26,17,20,24,12,15,31
6,52,21,27,16,28,9,47,23,47,27,19,23,18,23,21,19,23,20
4,42,25,24,1,23,1,58,23,27,24,29,22,35,23,12,23,18,26
20,50,22,32,15,23,22,66,31,52,21,32,24,36,20,18,18,23,23
3,34,24,40,14,20,28,46,23,44,18,24,26,29,26,12,24,12,23
4,54,25,19,23,23,27,49,4,29,11,27,22,32,39,51,29,25,26
2,44,25,11,12,21,21,53,27,32,1,23,26,23,70,47,18,12,23
2,48,24,27,16,1,3,46,7,40,23,26,24,39,23,24,2,23,28
4,26,24,15,13,4,7,50,7,35,1,34,24,36,31,24,47,24,23
4,46,23,15,23,9,1,54,7,39,23,23,26,12,31,58,47,18,20
3,43,22,7,2,18,7,46,1,44,3,24,24,35,23,43,43,24,23
2,46,23,8,35,21,2,56,6,40,12,35,25,47,32,54,14,20,6
2,45,24,8,18,13,2,55,11,43,23,24,23,47,23,47,52,12,47
4,42,24,6,2,22,1,53,2,38,12,20,24,41,47,64,62,12,29
4,44,23,5,2,11,2,57,1,56,11,24,23,32,31,29,20,35,23
2,44,22,7,8,2,10,48,3,42,1,24,23,24,39,20,41,24,17
2,38,22,6,23,4,3,56,6,54,16,24,23,12,47,24,29,7,35
3,46,22,10,6,18,4,54,3,44,1,35,24,12,32,70,2,23,58
3,39,23,7,8,10,7,58,1,48,17,41,24,24,35,62,6,12,5
3,43,22,6,12,1,4,50,1,56,12,29,26,46,23,58,20,13,35
2,37,22,6,2,2,1,51,4,42,23,31,24,24,47,58,44,17,47
4,29,22,6,19,4,4,58,3,57,5,51,25,28,70,52,28,41,4
4,37,21,10,16,5,7,56,1,52,16,18,12,58,24,52,52,23,4
2,40,22,9,1,3,7,62,8,54,1,82,27,47,24,62,54,24,8
2,34,22,8,2,3,8,56,1,49,35,24,25,6,47,54,68,20,6
2,30,21,12,23,7,4,52,2,44,12,47,47,70,35,24,38,47,4
4,38,21,8,6,2,3,53,4,54,5,18,22,6,29,58,47,18,7
2,34,21,6,3,7,4,52,4,54,7,52,24,2,24,63,49,35,53
2,22,22,12,3,4,3,49,2,40,11,35,23,24,24,75,32,23,70
4,42,21,8,12,6,4,56,4,59,3,12,25,30,29,106,52,12,13
2,37,21,9,6,6,4,54,7,55,2,18,26,14,24,45,52,20,20
3,40,21,8,9,5,10,52,1,53,27,35,24,58,35,62,58,15,39
4,38,23,9,7,3,4,54,3,54,9,32,27,12,24,47,4,18,4
2,42,23,7,23,10,3,55,2,52,1,30,25,27,24,66,47,12,3
2,46,23,18,2,7,16,59,3,51,23,12,23,12,24,58,24,15,3
2,48,23,6,12,21,2,56,3,50,1,30,26,24,24,24,37,14,23
4,44,22,17,1,20,3,58,3,52,16,24,28,29,30,58,47,15,14
3,48,24,16,11,4,3,55,4,54,3,43,12,35,43,47,24,12,24
3,48,23,13,1,20,11,61,5,48,1,24,47,18,29,29,52,23,22
4,48,23,14,70,25,2,59,5,56,12,18,24,24,24,29,35,12,23
3,44,22,14,3,17,9,60,4,44,8,30,25,12,29,24,14,24,2
3,42,22,8,12,22,6,56,3,58,2,24,24,14,24,94,35,12,47
4,36,21,7,14,5,3,58,4,42,2,20,23,2,24,52,41,1,22
3,42,22,22,20,12,4,55,3,55,14,31,24,12,32,24,20,23,35
2,44,21,12,12,8,4,54,3,42,12,58,23,50,43,90,82,1,7
4,38,21,7,4,15,2,52,2,52,5,37,26,4,35,18,12,6,47
3,40,22,9,11,10,1,59,4,44,1,29,23,35,47,94,24,14,6
4,38,21,9,47,17,4,60,2,60,2,47,23,30,41,47,5,12,3
4,42,22,5,23,7,3,56,3,36,12,16,24,27,24,82,14,12,47
2,42,22,8,12,22,1,60,2,62,5,35,26,35,12,58,18,26,8
2,39,21,9,2,6,3,58,3,44,23,35,25,2,35,62,58,35,28
4,40,20,7,11,2,4,52,2,52,3,33,27,12,24,29,28,12,70
4,40,21,8,16,4,7,59,2,48,8,24,26,46,12,58,21,41,3
4,38,20,11,2,2,2,57,3,54,7,24,23,24,35,54,39,15,6
2,39,21,7,4,18,4,52,2,55,8,24,24,24,18,58,58,1,7
4,44,21,11,5,9,2,53,3,47,10,31,27,2,35,82,41,14,9
3,40,21,11,11,7,3,55,2,53,18,35,24,27,16,52,20,12,3
4,39,23,8,4,12,8,54,3,46,8,32,23,12,16,82,54,26,5
3,36,23,9,23,1,2,56,3,66,3,35,23,24,40,66,44,12,4
3,49,23,10,3,9,4,51,3,46,12,12,24,25,24,52,26,12,94
3,44,24,22,31,10,3,54,4,48,23,24,25,24,18,42,47,20,6
3,40,24,10,4,8,1,56,6,56,7,58,24,16,24,78,40,9,9
2,46,26,22,3,11,7,54,5,68,16,12,24,24,35,29,24,14,47
4,48,24,14,23,2,2,56,5,50,16,12,24,2,24,47,20,18,3
2,48,22,17,15,21,2,54,6,64,3,24,25,22,39,58,27,13,23
4,54,23,9,2,18,2,60,9,48,16,35,26,24,24,24,24,12,25
3,46,14,24,3,5,5,53,12,36,23,21,25,14,24,38,12,12,27
4,50,21,7,12,15,5,46,12,46,2,18,22,16,22,29,22,6,23
2,51,23,6,12,25,2,60,14,47,23,18,24,13,6,24,12,12,21
3,50,25,12,2,20,5,62,18,72,25,18,22,14,20,25,12,12,22
2,56,24,10,2,28,17,68,22,47,23,12,22,12,20,12,18,12,23
4,46,24,8,6,23,8,67,18,43,23,19,24,12,24,29,23,14,23
2,52,21,17,23,20,17,53,17,52,27,24,23,35,12,23,35,20,3
2,47,20,6,1,19,12,70,22,30,25,18,24,10,21,26,18,13,21
4,60,22,18,1,21,1,59,23,58,1,18,21,12,12,12,18,14,18
2,54,24,14,13,23,21,52,22,38,25,18,24,13,20,46,24,12,47
2,48,24,6,23,23,19,66,25,39,25,23,22,7,21,26,12,8,19
5,45,23,5,47,23,21,61,23,30,26,23,22,10,22,22,18,14,19
8,50,26,18,14,23,33,67,22,40,23,18,22,8,20,12,12,14,23
4,46,24,5,14,23,23,90,23,70,1,18,23,11,21,25,1,14,18
10,54,24,3,23,24,25,52,20,33,10,18,20,11,20,21,19,15,20
4,58,23,18,16,11,5,77,20,28,25,17,21,15,19,24,16,18,26
8,55,24,16,13,22,23,72,25,35,26,17,23,10,21,12,23,23,16
12,51,27,31,15,22,19,47,19,33,25,19,23,10,20,26,16,17,47
3,50,25,9,2,23,16,125,20,70,23,19,18,12,21,21,17,12,16
3,48,25,18,23,24,26,47,22,31,23,19,21,7,20,24,20,14,21
11,44,25,15,14,24,29,35,22,33,1,18,25,10,20,18,18,18,22
8,60,24,12,16,23,4,58,26,64,23,21,23,9,19,22,21,16,20
13,50,22,16,14,21,4,52,23,36,25,19,23,6,19,20,22,19,23
2,51,25,12,23,29,29,70,21,47,25,20,19,15,22,22,16,19,23
5,30,23,23,5,24,25,62,20,34,25,23,16,11,18,22,20,23,23
2,86,25,37,16,23,13,79,22,35,23,21,23,11,22,22,20,17,23
4,46,25,16,18,47,20,52,26,33,24,22,22,12,23,35,23,20,23
9,70,27,12,23,25,28,82,25,58,16,30,25,24,22,35,1,22,29
4,44,26,22,12,13,31,48,18,58,25,23,24,18,22,12,47,18,23
3,56,20,23,47,25,19,70,20,39,25,23,27,12,22,28,24,14,32
8,58,22,20,19,23,9,58,23,39,23,20,26,17,23,24,17,15,31
4,45,21,23,23,23,23,31,19,94,27,19,23,19,23,21,23,12,20
2,33,25,18,6,23,33,64,17,70,24,29,23,35,23,24,21,18,26
6,51,22,10,15,22,13,64,13,43,21,12,24,12,20,29,26,12,35
2,44,24,26,14,23,29,49,17,94,18,24,26,29,26,41,27,23,31
11,36,25,40,12,20,4,48,6,94,11,27,22,32,39,12,12,25,23
4,36,25,16,12,26,14,52,7,47,9,29,26,36,37,55,12,12,24
2,44,24,26,3,16,14,76,6,24,12,26,24,39,33,35,35,22,47
4,40,24,14,12,12,10,47,5,20,1,34,24,36,31,56,32,24,24
4,48,23,15,1,11,5,61,5,45,23,31,26,29,31,57,32,12,20
2,40,22,17,11,18,4,43,6,50,9,23,23,12,47,55,12,12,14
3,44,23,12,11,10,5,29,4,28,23,35,25,12,52,23,24,2,17
2,46,24,13,10,10,4,54,3,36,11,12,23,12,31,24,12,16,17
2,45,24,19,2,9,5,56,4,49,12,35,24,58,23,53,31,18,3
4,36,23,17,12,17,6,61,5,35,11,31,23,44,31,18,14,29,18
4,46,22,13,23,20,2,53,4,35,2,58,24,58,31,24,24,16,17
6,49,22,9,8,16,1,56,4,60,23,35,24,35,12,35,47,14,17
4,42,22,15,8,18,3,54,6,55,5,12,23,3,32,64,4,12,47
5,43,23,26,2,9,4,60,3,28,23,35,23,6,31,24,18,12,15
4,42,22,10,4,9,5,62,4,51,8,41,26,35,18,55,23,29,17
2,40,22,8,2,15,9,57,5,26,23,47,24,41,32,52,24,23,3
3,42,22,9,2,20,5,60,3,50,1,20,23,70,24,41,26,12,47
4,38,21,15,2,22,4,51,4,60,10,24,26,12,29,52,2,14,8
4,43,22,12,17,7,4,59,3,50,11,35,27,25,35,62,35,35,11
2,44,22,7,9,4,8,57,4,38,10,24,25,1,12,79,40,14,117
4,39,21,8,16,5,5,62,3,73,1,12,28,5,76,52,58,1,70
5,42,21,14,12,20,6,58,3,46,9,35,22,39,32,88,38,13,27
3,44,21,10,4,4,6,63,2,54,4,23,24,30,24,54,37,24,23
2,42,22,6,2,17,3,54,3,82,1,23,28,28,35,47,2,18,21
3,45,21,9,23,10,3,62,2,62,12,70,25,24,32,24,6,1,70
4,42,21,7,5,20,4,54,2,50,7,35,26,1,24,24,23,23,6
3,42,21,13,9,20,2,64,2,62,1,24,24,14,52,72,60,12,4
3,44,23,7,4,11,2,55,2,79,9,35,27,4,35,52,62,12,47
4,41,23,7,12,8,3,56,2,50,1,12,25,2,12,35,24,15,70
4,42,23,12,7,8,5,51,3,44,6,33,27,13,30,18,35,15,24
3,54,23,6,12,1,7,55,3,49,9,30,26,6,30,56,37,14,23
8,50,22,17,13,6,2,58,3,42,47,32,28,24,30,56,33,15,26
2,43,24,5,2,19,2,58,4,30,3,18,24,27,24,24,33,12,23
4,44,23,18,1,2,9,54,5,50,10,12,26,27,23,35,18,14,5
4,42,23,7,3,8,1,61,5,53,8,24,24,30,24,18,33,14,25
2,45,22,13,13,26,4,62,4,48,23,30,25,29,29,58,47,18,23
3,42,22,8,12,20,5,56,3,66,2,24,24,2,29,31,58,24,47
2,40,21,7,12,1,10,62,4,72,23,24,26,29,12,12,23,35,23
2,48,22,8,12,20,4,56,3,46,16,24,24,2,32,58,39,12,22
2,39,21,5,12,2,3,56,3,50,23,29,24,27,24,29,24,23,23
2,41,21,6,10,8,9,54,2,56,31,24,23,36,47,47,24,2,9
2,42,22,9,5,1,3,59,4,48,9,24,25,36,24,58,7,14,4
3,44,21,5,11,21,4,56,2,52,4,54,25,20,32,35,35,5,10
4,46,22,7,12,2,4,55,3,53,11,46,24,2,31,55,24,1,6
3,42,22,8,11,1,9,62,2,60,8,24,26,28,12,58,29,12,9
3,44,21,11,11,1,2,55,3,43,16,33,25,12,35,47,58,14,13
4,42,20,11,23,1,3,58,2,60,12,33,27,27,35,24,47,12,31
3,36,21,16,23,5,9,56,2,51,6,24,26,26,35,46,32,12,39
3,46,20,10,9,2,3,59,3,48,12,24,12,41,18,31,13,15,4
2,42,21,10,13,22,12,60,2,69,23,35,24,1,12,70,20,15,35
2,46,21,12,47,1,2,57,3,50,12,33,27,14,20,58,64,14,11
3,48,21,7,12,2,3,52,2,54,10,12,24,27,35,43,18,12,10
2,43,23,8,12,2,4,60,3,63,1,32,23,25,28,86,29,14,9
4,46,23,9,35,5,11,54,3,60,23,16,25,12,29,82,35,24,21
4,42,23,16,33,2,3,57,3,42,5,35,24,2,18,24,56,18,3
3,45,24,14,12,5,6,54,4,49,12,27,25,26,29,58,62,12,7
6,50,24,11,13,11,2,54,6,49,2,24,23,24,12,35,13,12,3
2,45,26,20,5,6,1,52,5,83,8,24,24,47,12,35,24,18,27
4,48,24,21,23,21,8,60,5,48,4,30,24,25,12,24,2,12,23
3,47,22,15,15,20,7,56,6,54,31,12,25,47,28,58,2,12,27
3,44,23,16,6,19,22,54,9,58,8,22,12,15,47,24,26,12,25
6,44,14,22,7,4,1,62,12,50,18,12,25,14,24,12,23,35,27
4,55,21,24,23,18,2,56,12,77,16,18,22,13,22,29,22,13,23
4,50,23,29,12,29,35,75,14,31,15,18,24,13,12,24,12,13,21
12,60,25,15,13,26,11,61,18,52,25,12,22,14,20,35,18,12,22
3,56,24,9,11,23,35,84,22,31,27,12,22,14,23,24,18,12,23
2,50,24,16,2,18,3,60,18,47,27,19,24,12,24,29,23,14,23
2,32,21,7,8,23,6,48,17,58,23,18,26,11,21,23,18,14,21
12,49,20,6,9,29,1,56,22,54,25,18,24,10,21,23,12,13,21
4,79,22,10,12,29,23,43,23,44,13,18,21,3,21,24,18,14,18
3,44,24,10,3,19,12,50,22,30,25,18,24,13,20,22,18,15,18
12,24,24,23,13,23,31,24,25,39,25,18,22,1,21,26,19,14,19
6,41,23,3,14,23,13,52,23,29,26,18,22,1,22,22,18,14,19
12,41,26,11,14,23,47,70,22,29,30,18,22,8,20,22,16,14,18
12,47,24,9,23,23,12,35,23,36,23,18,23,3,21,25,19,14,18
4,52,24,39,15,23,23,12,20,33,10,18,20,2,20,21,19,15,20
6,24,23,12,13,23,70,12,20,33,23,17,21,2,19,24,16,23,26
11,47,24,16,23,22,23,12,25,23,26,17,20,1,21,22,19,16,16
12,43,27,16,15,23,26,46,19,33,23,23,23,10,20,26,23,17,24
1,58,25,13,12,25,12,35,20,12,23,19,18,2,21,21,17,13,16
12,46,25,20,14,24,26,29,22,47,23,19,23,5,20,24,20,14,21
4,35,25,1,14,23,47,18,22,33,23,18,25,5,20,18,18,18,22
12,27,24,15,16,24,35,70,26,35,28,21,23,5,19,22,21,16,20
23,37,22,16,14,19,14,41,23,36,23,19,23,1,19,20,22,19,22
20,24,25,15,16,23,35,18,21,24,12,23,19,12,22,22,16,19,14
25,35,23,8,23,23,16,35,20,34,25,23,16,2,18,22,20,20,23
13,26,25,8,15,31,29,20,22,31,23,47,23,24,22,22,20,17,23
2,12,25,27,18,23,10,35,26,70,24,22,23,12,23,94,47,20,21
27,58,27,22,23,29,33,70,25,24,25,30,25,24,22,30,28,12,29
8,54,26,24,20,23,31,64,18,39,25,23,24,1,22,25,12,18,1
12,38,20,12,21,29,7,60,20,46,25,12,27,18,22,28,24,14,32
6,54,22,14,19,21,20,43,23,29,24,20,26,17,20,24,17,15,31
12,47,21,10,16,26,20,64,19,24,27,19,25,19,23,21,19,16,23
5,38,25,14,14,27,1,66,17,32,24,58,22,49,23,24,12,35,9
3,41,22,5,15,26,11,52,13,41,21,35,23,14,20,35,24,12,23
4,46,24,11,12,10,3,57,17,43,19,18,23,1,26,35,41,35,23
4,38,25,16,16,5,9,55,6,54,1,47,22,24,31,51,40,29,13
3,27,25,10,9,2,5,54,7,61,3,29,23,47,37,76,26,10,6
4,33,24,12,12,3,2,18,6,49,1,31,24,45,47,50,41,38,23
4,29,24,12,23,6,4,44,5,50,4,72,23,40,23,76,35,22,12
4,28,23,19,13,14,4,45,5,50,1,35,26,1,31,58,9,31,8
4,15,22,9,11,8,3,18,6,38,6,29,24,24,33,56,44,24,6
6,19,23,9,23,16,2,5,4,8,14,25,47,16,24,56,24,2,25
4,10,24,10,4,10,4,12,3,45,29,39,23,17,43,64,56,1,7
3,35,24,8,25,11,6,40,4,46,6,20,24,8,18,41,62,18,3
5,19,23,14,23,8,4,44,5,45,14,30,23,20,24,76,34,2,6
6,24,22,8,2,4,6,26,4,48,13,24,24,29,24,54,24,16,4
4,26,22,12,18,2,3,36,4,37,33,21,24,41,24,56,46,3,3
8,30,22,8,3,1,4,46,6,50,3,56,23,6,40,52,8,14,31
8,24,23,8,23,18,6,53,3,45,42,58,24,6,47,60,29,2,12
6,29,22,8,3,16,3,46,4,46,2,35,23,10,24,54,25,13,7
8,34,22,8,31,6,3,48,5,54,16,16,23,18,24,66,24,46,15
6,34,22,10,2,10,2,52,3,48,35,24,23,2,18,78,60,12,3
4,33,21,12,23,17,2,44,4,52,2,18,26,2,24,66,41,9,23
6,30,22,8,4,5,8,54,3,46,23,48,27,10,35,62,38,12,11
4,34,22,7,5,2,2,50,4,36,4,20,25,6,29,67,46,2,8
6,35,21,8,1,2,2,51,3,18,3,35,28,39,58,76,20,12,12
10,36,21,11,7,1,3,48,3,41,9,26,22,24,12,62,56,12,14
8,36,21,7,3,17,3,50,2,52,4,37,24,29,24,58,10,18,7
7,34,22,11,16,23,4,26,3,40,3,24,28,4,28,58,39,2,3
5,30,21,10,20,2,2,16,2,48,6,29,23,24,35,52,43,9,16
4,36,21,8,3,21,7,12,2,40,8,75,26,47,54,62,76,15,2
8,38,21,10,5,2,4,5,2,62,4,26,23,36,16,64,21,9,6
8,36,23,9,16,6,3,8,2,50,2,43,27,24,26,20,35,14,7
6,41,23,10,23,14,4,50,2,47,12,35,25,27,29,76,54,12,35
4,40,23,13,2,2,6,53,3,18,2,35,23,28,24,58,43,15,35
3,43,23,16,47,2,5,49,3,56,1,24,47,24,24,56,24,14,26
3,38,22,14,13,9,2,54,3,48,26,18,23,24,24,67,46,2,23
8,34,24,11,23,2,5,48,4,56,70,35,23,30,24,52,35,47,5
3,36,23,11,28,2,6,42,5,45,19,27,23,8,35,62,38,14,23
9,36,23,9,23,6,6,46,5,52,12,29,23,28,24,68,72,1,5
8,30,22,11,16,20,3,42,4,44,16,20,47,28,24,54,47,7,5
8,37,22,9,35,2,3,40,3,25,2,26,23,6,35,68,52,12,70
4,24,21,8,23,5,4,14,4,4,47,29,47,36,20,49,56,2,6
8,34,22,8,23,2,4,12,3,12,23,51,24,47,35,50,47,24,3
5,36,21,9,12,20,5,53,3,33,16,24,23,8,16,64,52,12,47
4,30,21,9,4,2,4,41,2,42,16,33,26,32,28,54,39,12,9
8,34,22,12,5,7,6,38,4,50,13,29,23,13,47,79,52,14,15
8,32,21,8,2,5,4,18,2,46,19,35,25,50,35,70,48,2,55
4,36,22,12,23,2,3,36,3,20,20,18,24,5,24,70,16,12,37
4,19,22,11,6,19,2,50,2,42,3,39,23,4,20,74,56,6,4
3,25,21,20,3,22,4,50,3,54,18,20,23,2,24,45,28,35,5
3,28,20,15,5,2,5,40,2,26,20,24,23,24,28,52,6,12,5
4,28,21,9,12,17,4,50,2,50,12,36,47,23,18,54,9,2,7
3,38,20,8,4,7,6,54,3,52,28,67,26,24,54,71,11,12,22
4,37,21,10,2,15,3,53,2,56,14,24,24,32,31,80,18,6,9
4,34,21,11,17,2,7,52,3,43,2,32,23,64,47,46,16,14,6
3,34,21,13,23,21,3,52,2,48,16,35,24,27,31,73,42,14,23
2,44,23,12,3,17,7,52,3,48,18,50,23,62,12,56,28,35,19
2,44,23,15,4,15,2,54,3,46,16,37,25,36,24,60,52,12,9
3,46,23,7,8,8,4,52,3,49,19,18,24,35,56,58,26,8,9
3,46,24,9,1,8,3,52,4,52,18,12,25,5,35,58,30,12,7
3,45,24,7,1,11,3,59,6,40,1,35,47,6,18,66,4,12,8
2,46,26,8,23,4,4,61,5,54,1,20,24,5,12,35,24,12,47
3,48,24,15,23,6,5,61,5,56,12,43,24,2,35,28,24,2,4
3,53,22,18,15,8,2,48,6,60,16,28,25,12,16,29,24,9,27
2,50,23,30,23,1,8,60,9,64,3,23,23,15,46,47,46,12,2
3,52,14,12,14,18,11,35,12,48,23,21,25,14,24,64,24,12,23
4,53,21,12,12,6,7,63,12,21,16,18,22,13,12,12,22,13,47
2,50,23,5,23,18,23,66,14,29,15,18,24,13,22,28,12,13,21
2,58,25,37,8,29,1,60,18,35,25,18,22,23,20,24,12,12,22
